token_id	raw_token	decoded_token	clean_token	label	reason	unit_count
26554	gao1Ġzhi4Ġ	gao1 zhi4 	gao1 zhi4	SV	pinyin dictionary hit	2
26555	xiao3Ġxing2	xiao3 xing2	xiao3 xing2	SV	pinyin dictionary hit	2
26556	jue2Ġzhan4Ġ	jue2 zhan4 	jue2 zhan4	SV	pinyin dictionary hit	2
26557	bi3Ġwei4Ġ	bi3 wei4 	bi3 wei4	SV	pinyin dictionary hit	2
26558	chao2Ġzhong1Ġ	chao2 zhong1 	chao2 zhong1	SV	pinyin dictionary hit	2
26559	kong1Ġzhan4Ġ	kong1 zhan4 	kong1 zhan4	SV	pinyin dictionary hit	2
26560	tie3Ġxian4Ġ	tie3 xian4 	tie3 xian4	SV	pinyin dictionary hit	2
26561	yin3Ġsi1Ġ	yin3 si1 	yin3 si1	SV	pinyin dictionary hit	2
26562	hong2Ġjun1	hong2 jun1	hong2 jun1	SV	pinyin dictionary hit	2
26563	zong1Ġshi2Ġ	zong1 shi2 	zong1 shi2	SV	pinyin dictionary hit	2
26564	que4Ġbu4Ġ	que4 bu4 	que4 bu4	SV	pinyin dictionary hit	2
26565	zhu1Ġjun1Ġshi4Ġ	zhu1 jun1 shi4 	zhu1 jun1 shi4	WV	complete syllable sequence with plausible known-unit decomposition	3
26566	17Ġri4Ġzai4Ġ	17 ri4 zai4 	17 ri4 zai4	WV	numeric expression followed by a complete measure/time unit	0
26567	jun4Ġhe2Ġ	jun4 he2 	jun4 he2	WV	complete syllable sequence with plausible known-unit decomposition	2
26568	hao2Ġsi1Ġ	hao2 si1 	hao2 si1	SV	pinyin dictionary hit	2
26569	29Ġren2Ġ	29 ren2 	29 ren2	WV	numeric expression followed by a complete measure/time unit	0
26570	31Ġren2Ġ	31 ren2 	31 ren2	SV	pinyin dictionary hit with digits	1
26571	ciet	ciet	ciet	IV	cannot parse into complete legal pinyin syllables	0
26572	rao3Ġdong4Ġ	rao3 dong4 	rao3 dong4	SV	pinyin dictionary hit	2
26573	perĠĠĠ	per   	per	IV	cannot parse into complete legal pinyin syllables	0
26574	qin3Ġ	qin3 	qin3	SV	pinyin dictionary hit	1
26575	dyĠ	dy 	dy	IV	cannot parse into complete legal pinyin syllables	0
26576	Ġshi4Ġyou2Ġyu2Ġ	 shi4 you2 yu2 	shi4 you2 yu2	WV	complete syllable sequence with plausible known-unit decomposition	3
26577	Ġshi4Ġwu4ĠdeĠ	 shi4 wu4 de 	shi4 wu4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26578	Ġnian2ĠdeĠshi2Ġjian1Ġ	 nian2 de shi2 jian1 	nian2 de shi2 jian1	WV	complete syllable sequence with plausible known-unit decomposition	4
26579	Ġzai4Ġwu3Ġ	 zai4 wu3 	zai4 wu3	WV	complete syllable sequence with plausible known-unit decomposition	2
26580	Ġbu4Ġfen1Ġ	 bu4 fen1 	bu4 fen1	SV	pinyin dictionary hit	2
26581	Ġbu4Ġlv3Ġ	 bu4 lv3 	bu4 lv3	SV	pinyin dictionary hit	2
26582	Ġzhong1Ġxue2Ġxiao4Ġ	 zhong1 xue2 xiao4 	zhong1 xue2 xiao4	SV	pinyin dictionary hit	3
26583	gong1Ġhui4Ġ	gong1 hui4 	gong1 hui4	SV	pinyin dictionary hit	2
26584	Ġyi4Ġdi4Ġ	 yi4 di4 	yi4 di4	SV	pinyin dictionary hit	2
26585	Ġcheng2Ġyi3Ġ	 cheng2 yi3 	cheng2 yi3	SV	pinyin dictionary hit	2
26586	Ġxian4Ġzhi1Ġ	 xian4 zhi1 	xian4 zhi1	SV	pinyin dictionary hit	2
26587	Ġzhi1Ġyu3Ġ	 zhi1 yu3 	zhi1 yu3	SV	pinyin dictionary hit	2
26588	Ġge4Ġge4	 ge4 ge4	ge4 ge4	SV	pinyin dictionary hit	2
26589	Ġxi1Ġke4Ġ	 xi1 ke4 	xi1 ke4	SV	pinyin dictionary hit	2
26590	Ġli3Ġxing4Ġ	 li3 xing4 	li3 xing4	SV	pinyin dictionary hit	2
26591	Ġzhi1Ġzui4Ġ	 zhi1 zui4 	zhi1 zui4	SV	pinyin dictionary hit	2
26592	zhu3Ġban4ĠdeĠ	zhu3 ban4 de 	zhu3 ban4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26593	xin1Ġcun1Ġ	xin1 cun1 	xin1 cun1	SV	pinyin dictionary hit	2
26594	ping2Ġan1Ġ	ping2 an1 	ping2 an1	SV	pinyin dictionary hit	2
26595	xiang1Ġjiao1Ġ	xiang1 jiao1 	xiang1 jiao1	SV	pinyin dictionary hit	2
26596	Ġbei4Ġzhi3Ġ	 bei4 zhi3 	bei4 zhi3	SV	pinyin dictionary hit	2
26597	Ġming2Ġmo4Ġ	 ming2 mo4 	ming2 mo4	SV	pinyin dictionary hit	2
26598	lu4Ġtian1Ġ	lu4 tian1 	lu4 tian1	SV	pinyin dictionary hit	2
26599	jiao4Ġpai4Ġ	jiao4 pai4 	jiao4 pai4	SV	pinyin dictionary hit	2
26600	chang2Ġfang1Ġxing2Ġ	chang2 fang1 xing2 	chang2 fang1 xing2	SV	pinyin dictionary hit	3
26601	gu3Ġzhuang1Ġ	gu3 zhuang1 	gu3 zhuang1	SV	pinyin dictionary hit	2
26602	ge1Ġma3Ġli4Ġ	ge1 ma3 li4 	ge1 ma3 li4	WV	complete syllable sequence with plausible known-unit decomposition	3
26603	Ġlu4Ġzhan4Ġ	 lu4 zhan4 	lu4 zhan4	SV	pinyin dictionary hit	2
26604	yan3Ġjiang3	yan3 jiang3	yan3 jiang3	SV	pinyin dictionary hit	2
26605	a1Ġlie4Ġ	a1 lie4 	a1 lie4	WV	complete syllable sequence with plausible known-unit decomposition	2
26606	jing3Ġguan1	jing3 guan1	jing3 guan1	SV	pinyin dictionary hit	2
26607	li2Ġhuan4Ġ	li2 huan4 	li2 huan4	SV	pinyin dictionary hit	2
26608	lun2Ġtai1	lun2 tai1	lun2 tai1	SV	pinyin dictionary hit	2
26609	Ġwan4Ġri4Ġyuan2Ġ	 wan4 ri4 yuan2 	wan4 ri4 yuan2	WV	complete syllable sequence with plausible known-unit decomposition	3
26610	can1Ġzan4Ġ	can1 zan4 	can1 zan4	SV	pinyin dictionary hit	2
26611	ye3Ġceng2Ġ	ye3 ceng2 	ye3 ceng2	WV	complete syllable sequence with plausible known-unit decomposition	2
26612	she4Ġji4	she4 ji4	she4 ji4	SV	pinyin dictionary hit	2
26613	Ġdong1Ġfeng1Ġ	 dong1 feng1 	dong1 feng1	SV	pinyin dictionary hit	2
26614	Ġdong1Ġce4Ġ	 dong1 ce4 	dong1 ce4	SV	pinyin dictionary hit	2
26615	gu4Ġyong1	gu4 yong1	gu4 yong1	SV	pinyin dictionary hit	2
26616	chong2Ġqi3Ġ	chong2 qi3 	chong2 qi3	SV	pinyin dictionary hit	2
26617	Ġdi4Ġyi1Ġchang2Ġ	 di4 yi1 chang2 	di4 yi1 chang2	SV	pinyin dictionary hit	3
26618	gao4Ġbie2Ġ	gao4 bie2 	gao4 bie2	SV	pinyin dictionary hit	2
26619	yun4Ġdong4Ġjia1Ġ	yun4 dong4 jia1 	yun4 dong4 jia1	SV	pinyin dictionary hit	3
26620	Ġyou2Ġyu2Ġdang1Ġshi2Ġ	 you2 yu2 dang1 shi2 	you2 yu2 dang1 shi2	WV	complete syllable sequence with plausible known-unit decomposition	4
26621	Ġnian2Ġ7Ġyue4Ġ16Ġri4Ġ	 nian2 7 yue4 16 ri4 	nian2 7 yue4 16 ri4	WV	numeric expression followed by a complete measure/time unit	0
26622	Ġnian2Ġ10Ġyue4Ġ29Ġri4Ġ	 nian2 10 yue4 29 ri4 	nian2 10 yue4 29 ri4	WV	numeric expression followed by a complete measure/time unit	0
26623	Ġnian2Ġ9Ġyue4Ġ20Ġri4Ġ	 nian2 9 yue4 20 ri4 	nian2 9 yue4 20 ri4	WV	numeric expression followed by a complete measure/time unit	0
26624	Ġnian2Ġ5Ġyue4Ġ18Ġri4Ġ	 nian2 5 yue4 18 ri4 	nian2 5 yue4 18 ri4	WV	numeric expression followed by a complete measure/time unit	0
26625	Ġnian2Ġ11Ġyue4Ġ18Ġri4Ġ	 nian2 11 yue4 18 ri4 	nian2 11 yue4 18 ri4	WV	numeric expression followed by a complete measure/time unit	0
26626	sai1Ġliu2Ġ	sai1 liu2 	sai1 liu2	WV	complete syllable sequence with plausible known-unit decomposition	2
26627	Ġqing1Ġhua2Ġda4Ġxue2Ġ	 qing1 hua2 da4 xue2 	qing1 hua2 da4 xue2	SV	pinyin dictionary hit	4
26628	ĠdeĠren2ĠmenĠ	 de ren2 men 	de ren2 men	WV	complete syllable sequence with plausible known-unit decomposition	3
26629	yuan3Ġli2	yuan3 li2	yuan3 li2	SV	pinyin dictionary hit	2
26630	er4Ġshi2Ġsi4Ġ	er4 shi2 si4 	er4 shi2 si4	WV	complete syllable sequence with plausible known-unit decomposition	3
26631	Ġjian3Ġcha2Ġ	 jian3 cha2 	jian3 cha2	SV	pinyin dictionary hit	2
26632	Ġzhang3Ġzi3Ġ	 zhang3 zi3 	zhang3 zi3	SV	pinyin dictionary hit	2
26633	kuo4Ġchong1	kuo4 chong1	kuo4 chong1	SV	pinyin dictionary hit	2
26634	ĠdeĠda4Ġxing2	 de da4 xing2	de da4 xing2	WV	complete syllable sequence with plausible known-unit decomposition	3
26635	Ġze2Ġwei4Ġ	 ze2 wei4 	ze2 wei4	WV	complete syllable sequence with plausible known-unit decomposition	2
26636	ĠĠĠben3Ġjie4Ġ	   ben3 jie4 	ben3 jie4	SV	pinyin dictionary hit	2
26637	la1Ġsi1Ġwei2Ġ	la1 si1 wei2 	la1 si1 wei2	WV	complete syllable sequence with plausible known-unit decomposition	3
26638	Ġru2Ġxia4Ġ	 ru2 xia4 	ru2 xia4	SV	pinyin dictionary hit	2
26639	Ġchong2Ġqing4Ġ	 chong2 qing4 	chong2 qing4	SV	pinyin dictionary hit	2
26640	2000Ġnian2Ġren2Ġkou3Ġpu3Ġcha2Ġ	2000 nian2 ren2 kou3 pu3 cha2 	2000 nian2 ren2 kou3 pu3 cha2	WV	numeric expression followed by a complete measure/time unit	0
26641	yan2Ġzhong4Ġpo4Ġhuai4Ġ	yan2 zhong4 po4 huai4 	yan2 zhong4 po4 huai4	WV	complete syllable sequence with plausible known-unit decomposition	4
26642	luo2Ġma3ĠdeĠ	luo2 ma3 de 	luo2 ma3 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26643	pai2Ġming2Ġqian2Ġ	pai2 ming2 qian2 	pai2 ming2 qian2	SV	pinyin dictionary hit	3
26644	Ġxi1Ġwang4Ġneng2Ġ	 xi1 wang4 neng2 	xi1 wang4 neng2	WV	complete syllable sequence with plausible known-unit decomposition	3
26645	tuo4Ġpu1	tuo4 pu1	tuo4 pu1	SV	pinyin dictionary hit	2
26646	Ġjie2Ġke4Ġxun4	 jie2 ke4 xun4	jie2 ke4 xun4	SV	pinyin dictionary hit	3
26647	zhi2Ġmin2Ġdi4ĠdeĠ	zhi2 min2 di4 de 	zhi2 min2 di4 de	WV	complete syllable sequence with plausible known-unit decomposition	4
26648	Ġmi3Ġzhi4Ġ1Ġ	 mi3 zhi4 1 	mi3 zhi4 1	SV	pinyin dictionary hit with digits	2
26649	Ġgao1Ġxiong2Ġshi4Ġ	 gao1 xiong2 shi4 	gao1 xiong2 shi4	SV	pinyin dictionary hit	3
26650	an1Ġdong1Ġni2Ġao4Ġ	an1 dong1 ni2 ao4 	an1 dong1 ni2 ao4	WV	complete syllable sequence with plausible known-unit decomposition	4
26651	Ġmin2Ġjin4Ġdang3Ġ	 min2 jin4 dang3 	min2 jin4 dang3	SV	pinyin dictionary hit	3
26652	xin1Ġze2Ġxi1Ġzhou1Ġ	xin1 ze2 xi1 zhou1 	xin1 ze2 xi1 zhou1	SV	pinyin dictionary hit	4
26653	ba1Ġlei3Ġwu3Ġ	ba1 lei3 wu3 	ba1 lei3 wu3	SV	pinyin dictionary hit	3
26654	AB	AB	AB	EX	foreign/cased Latin token excluded from pinyin morphology	0
26655	LGB	LGB	LGB	EX	foreign/cased Latin token excluded from pinyin morphology	0
26656	Ġlun4	 lun4	lun4	SV	pinyin dictionary hit	1
26657	Ġzui3	 zui3	zui3	SV	pinyin dictionary hit	1
26658	ĠPar	 Par	Par	EX	foreign/cased Latin token excluded from pinyin morphology	0
26659	Ġer4Ġnian2Ġ	 er4 nian2 	er4 nian2	WV	complete syllable sequence with plausible known-unit decomposition	2
26660	Ġlei3Ġ	 lei3 	lei3	SV	pinyin dictionary hit	1
26661	Ġyun4Ġshu1Ġ	 yun4 shu1 	yun4 shu1	SV	pinyin dictionary hit	2
26662	dedĠĠĠ	ded   	ded	IV	cannot parse into complete legal pinyin syllables	0
26663	ĠĠĠdi2Ġ	   di2 	di2	SV	pinyin dictionary hit	1
26664	lisĠ	lis 	lis	IV	cannot parse into complete legal pinyin syllables	0
26665	zuo4Ġshi2Ġ	zuo4 shi2 	zuo4 shi2	SV	pinyin dictionary hit	2
26666	bei4Ġyi3Ġ	bei4 yi3 	bei4 yi3	SV	pinyin dictionary hit	2
26667	jun1Ġzai4Ġ	jun1 zai4 	jun1 zai4	WV	complete syllable sequence with plausible known-unit decomposition	2
26668	lu4Ġcheng2Ġ	lu4 cheng2 	lu4 cheng2	SV	pinyin dictionary hit	2
26669	yong4Ġren2Ġ	yong4 ren2 	yong4 ren2	SV	pinyin dictionary hit	2
26670	zhu4Ġhe2Ġ	zhu4 he2 	zhu4 he2	SV	pinyin dictionary hit	2
26671	jiang1Ġda4Ġ	jiang1 da4 	jiang1 da4	SV	pinyin dictionary hit	2
26672	yan2Ġcheng2Ġ	yan2 cheng2 	yan2 cheng2	SV	pinyin dictionary hit	2
26673	qian2Ġyi1Ġtian1Ġ	qian2 yi1 tian1 	qian2 yi1 tian1	SV	pinyin dictionary hit	3
26674	deng3Ġgong1Ġzuo4Ġ	deng3 gong1 zuo4 	deng3 gong1 zuo4	WV	complete syllable sequence with plausible known-unit decomposition	3
26675	ci4Ġke4Ġ	ci4 ke4 	ci4 ke4	SV	pinyin dictionary hit	2
26676	ding4Ġli4Ġ	ding4 li4 	ding4 li4	SV	pinyin dictionary hit	2
26677	lie4Ġxian4Ġ	lie4 xian4 	lie4 xian4	WV	complete syllable sequence with plausible known-unit decomposition	2
26678	jiu4Ġzhu4Ġ	jiu4 zhu4 	jiu4 zhu4	SV	pinyin dictionary hit	2
26679	xuan3Ġchu1	xuan3 chu1	xuan3 chu1	SV	pinyin dictionary hit	2
26680	xuan3Ġchu1ĠdeĠ	xuan3 chu1 de 	xuan3 chu1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26681	lun2Ġbu4Ġ	lun2 bu4 	lun2 bu4	WV	complete syllable sequence with plausible known-unit decomposition	2
26682	lun2Ġxi1Ġya4Ġ	lun2 xi1 ya4 	lun2 xi1 ya4	WV	complete syllable sequence with plausible known-unit decomposition	3
26683	ju1Ġduo1Ġ	ju1 duo1 	ju1 duo1	SV	pinyin dictionary hit	2
26684	wa3Ġte4Ġ	wa3 te4 	wa3 te4	SV	pinyin dictionary hit	2
26685	13Ġri4Ġzai4Ġ	13 ri4 zai4 	13 ri4 zai4	WV	numeric expression followed by a complete measure/time unit	2
26686	pei2Ġtong2	pei2 tong2	pei2 tong2	SV	pinyin dictionary hit	2
26687	cang2ĠdeĠ	cang2 de 	cang2 de	WV	complete syllable sequence with plausible known-unit decomposition	2
26688	neyĠ	ney 	ney	IV	cannot parse into complete legal pinyin syllables	0
26689	36Ġren2Ġ	36 ren2 	36 ren2	WV	numeric expression followed by a complete measure/time unit	0
26690	sang4Ġshi1	sang4 shi1	sang4 shi1	SV	pinyin dictionary hit	2
26691	Ġshi4Ġfei1Ġ	 shi4 fei1 	shi4 fei1	SV	pinyin dictionary hit	2
26692	Ġzai4Ġdao4Ġ	 zai4 dao4 	zai4 dao4	SV	pinyin dictionary hit	2
26693	Ġshi2Ġqu1Ġ	 shi2 qu1 	shi2 qu1	SV	pinyin dictionary hit	2
26694	Ġzhi4Ġ18	 zhi4 18	zhi4 18	IV	mixed digit+pinyin token without a complete numeric pattern	0
26695	Ġji2Ġduan1	 ji2 duan1	ji2 duan1	SV	pinyin dictionary hit	2
26696	Ġji2Ġzi1Ġ	 ji2 zi1 	ji2 zi1	SV	pinyin dictionary hit	2
26697	Ġda4Ġwang2Ġ	 da4 wang2 	da4 wang2	SV	pinyin dictionary hit	2
26698	Ġxing2Ġxiang4	 xing2 xiang4	xing2 xiang4	SV	pinyin dictionary hit	2
26699	Ġsi1Ġma3	 si1 ma3	si1 ma3	SV	pinyin dictionary hit	2
26700	Ġsi1Ġjia1Ġ	 si1 jia1 	si1 jia1	SV	pinyin dictionary hit	2
26701	shang4Ġren4Ġ	shang4 ren4 	shang4 ren4	SV	pinyin dictionary hit	2
26702	Ġer3Ġli4Ġ	 er3 li4 	er3 li4	SV	pinyin dictionary hit	2
26703	Ġge4Ġbie2Ġ	 ge4 bie2 	ge4 bie2	SV	pinyin dictionary hit	2
26704	zi4Ġyuan4Ġ	zi4 yuan4 	zi4 yuan4	SV	pinyin dictionary hit	2
26705	Ġchu1Ġsheng1ĠdeĠ	 chu1 sheng1 de 	chu1 sheng1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26706	shu4Ġzhong3Ġ	shu4 zhong3 	shu4 zhong3	SV	pinyin dictionary hit	2
26707	kai1Ġchang3Ġ	kai1 chang3 	kai1 chang3	SV	pinyin dictionary hit	2
26708	yong4Ġshui3Ġ	yong4 shui3 	yong4 shui3	WV	complete syllable sequence with plausible known-unit decomposition	2
26709	Ġer2Ġsheng1Ġ	 er2 sheng1 	er2 sheng1	SV	pinyin dictionary hit	2
26710	min2Ġzhong4ĠdeĠ	min2 zhong4 de 	min2 zhong4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26711	shou3Ġdong4Ġ	shou3 dong4 	shou3 dong4	SV	pinyin dictionary hit	2
26712	te4Ġxu3	te4 xu3	te4 xu3	SV	pinyin dictionary hit	2
26713	Ġwei2Ġke4	 wei2 ke4	wei2 ke4	SV	pinyin dictionary hit	2
26714	fen1Ġge1	fen1 ge1	fen1 ge1	SV	pinyin dictionary hit	2
26715	Ġfu4Ġchu4Ġzhang3Ġ	 fu4 chu4 zhang3 	fu4 chu4 zhang3	WV	complete syllable sequence with plausible known-unit decomposition	3
26716	wai4Ġce4Ġ	wai4 ce4 	wai4 ce4	SV	pinyin dictionary hit	2
26717	shan1Ġqu1	shan1 qu1	shan1 qu1	SV	pinyin dictionary hit	2
26718	zhong4Ġyong4Ġ	zhong4 yong4 	zhong4 yong4	SV	pinyin dictionary hit	2
26719	jie4Ġren2Ġshi4Ġ	jie4 ren2 shi4 	jie4 ren2 shi4	WV	complete syllable sequence with plausible known-unit decomposition	3
26720	shen1Ġzao4Ġ	shen1 zao4 	shen1 zao4	SV	pinyin dictionary hit	2
26721	si4Ġshi4ĠdeĠ	si4 shi4 de 	si4 shi4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26722	tai4Ġzi	tai4 zi	tai4 zi	SV	pinyin dictionary hit	2
26723	yue1Ġ15	yue1 15	yue1 15	SV	pinyin dictionary hit with digits	1
26724	bo2Ġge2	bo2 ge2	bo2 ge2	SV	pinyin dictionary hit	2
26725	Ġzhong1Ġguo2Ġzhu4Ġ	 zhong1 guo2 zhu4 	zhong1 guo2 zhu4	WV	complete syllable sequence with plausible known-unit decomposition	3
26726	xing1Ġfen4Ġ	xing1 fen4 	xing1 fen4	SV	pinyin dictionary hit	2
26727	Ġjin4Ġzhan3Ġ	 jin4 zhan3 	jin4 zhan3	SV	pinyin dictionary hit	2
26728	ban1Ġbu4ĠdeĠ	ban1 bu4 de 	ban1 bu4 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26729	ke3Ġyi3Ġcong2Ġ	ke3 yi3 cong2 	ke3 yi3 cong2	WV	complete syllable sequence with plausible known-unit decomposition	3
26730	huang2Ġse4	huang2 se4	huang2 se4	SV	pinyin dictionary hit	2
26731	can1Ġzhao4Ġ	can1 zhao4 	can1 zhao4	SV	pinyin dictionary hit	2
26732	ying2Ġlai2Ġ	ying2 lai2 	ying2 lai2	SV	pinyin dictionary hit	2
26733	Ġqi2Ġzhong1Ġyi3Ġ	 qi2 zhong1 yi3 	qi2 zhong1 yi3	WV	complete syllable sequence with plausible known-unit decomposition	3
26734	cai3Ġyang4Ġ	cai3 yang4 	cai3 yang4	SV	pinyin dictionary hit	2
26735	Ġshi4Ġyi1Ġxie1Ġ	 shi4 yi1 xie1 	shi4 yi1 xie1	WV	complete syllable sequence with plausible known-unit decomposition	3
26736	diao4Ġyong4Ġ	diao4 yong4 	diao4 yong4	SV	pinyin dictionary hit	2
26737	xin4Ġxi1ĠdeĠ	xin4 xi1 de 	xin4 xi1 de	WV	complete syllable sequence with plausible known-unit decomposition	3
26738	ĠĠĠdi4Ġxing2Ġ	   di4 xing2 	di4 xing2	SV	pinyin dictionary hit	2
26739	dan1Ġren4Ġguo4Ġ	dan1 ren4 guo4 	dan1 ren4 guo4	WV	complete syllable sequence with plausible known-unit decomposition	3
26740	Ġxian4ĠdeĠpu3Ġcha2Ġgui1Ġding4Ġju1Ġmin2Ġdian3Ġ	 xian4 de pu3 cha2 gui1 ding4 ju1 min2 dian3 	xian4 de pu3 cha2 gui1 ding4 ju1 min2 dian3	WV	complete syllable sequence with plausible known-unit decomposition	9
26741	Ġmei3Ġge4Ġren2Ġ	 mei3 ge4 ren2 	mei3 ge4 ren2	SV	pinyin dictionary hit	3
26742	Ġnian2Ġ9Ġyue4Ġ26Ġri4Ġ	 nian2 9 yue4 26 ri4 	nian2 9 yue4 26 ri4	WV	numeric expression followed by a complete measure/time unit	0
26743	Ġnian2Ġ9Ġyue4Ġ27Ġri4Ġ	 nian2 9 yue4 27 ri4 	nian2 9 yue4 27 ri4	WV	numeric expression followed by a complete measure/time unit	0
26744	Ġnian2Ġ5Ġyue4Ġ5Ġri4Ġ	 nian2 5 yue4 5 ri4 	nian2 5 yue4 5 ri4	WV	numeric expression followed by a complete measure/time unit	3
26745	Ġnian2Ġ4Ġyue4Ġ2Ġri4Ġ	 nian2 4 yue4 2 ri4 	nian2 4 yue4 2 ri4	WV	numeric expression followed by a complete measure/time unit	3
26746	Ġnian2Ġ8Ġyue4Ġ29Ġri4Ġ	 nian2 8 yue4 29 ri4 	nian2 8 yue4 29 ri4	WV	numeric expression followed by a complete measure/time unit	0
26747	Ġlian2Ġdui4Ġ	 lian2 dui4 	lian2 dui4	SV	pinyin dictionary hit	2
26748	Ġnian2Ġ11Ġyue4Ġ22Ġri4Ġ	 nian2 11 yue4 22 ri4 	nian2 11 yue4 22 ri4	WV	numeric expression followed by a complete measure/time unit	3
26749	you1Ġjiu3Ġ	you1 jiu3 	you1 jiu3	SV	pinyin dictionary hit	2
26750	ĠdeĠren2Ġshu4Ġ	 de ren2 shu4 	de ren2 shu4	WV	complete syllable sequence with plausible known-unit decomposition	3
26751	ran2Ġshao1Ġ	ran2 shao1 	ran2 shao1	SV	pinyin dictionary hit	2
26752	yuan3Ġyang2Ġ	yuan3 yang2 	yuan3 yang2	SV	pinyin dictionary hit	2
26753	e4Ġgua1Ġduo1	e4 gua1 duo1	e4 gua1 duo1	SV	pinyin dictionary hit	3
26754	Ġci3Ġyi1Ġ	 ci3 yi1 	ci3 yi1	SV	pinyin dictionary hit	2
26755	Ġbi4Ġmian3Ġ	 bi4 mian3 	bi4 mian3	SV	pinyin dictionary hit	2
26756	pao4Ġmo4Ġ	pao4 mo4 	pao4 mo4	SV	pinyin dictionary hit	2
26757	Ġyin1Ġyue4Ġjie2Ġ	 yin1 yue4 jie2 	yin1 yue4 jie2	SV	pinyin dictionary hit	3
26758	suan4Ġfa3	suan4 fa3	suan4 fa3	SV	pinyin dictionary hit	2
26759	ĠdeĠji4Ġsuan4	 de ji4 suan4	de ji4 suan4	WV	complete syllable sequence with plausible known-unit decomposition	3
26760	Ġ0Ġji1Ġbai4Ġ	 0 ji1 bai4 	0 ji1 bai4	IV	mixed digit+pinyin token without a complete numeric pattern	0
26761	diao4Ġcha2Ġxian3Ġshi4Ġ	diao4 cha2 xian3 shi4 	diao4 cha2 xian3 shi4	WV	complete syllable sequence with plausible known-unit decomposition	4
26762	Ġqi3Ġlai2Ġ	 qi3 lai2 	qi3 lai2	SV	pinyin dictionary hit	2
26763	shuai4Ġxian1	shuai4 xian1	shuai4 xian1	SV	pinyin dictionary hit	2
26764	Ġwu2Ġyuan2Ġ	 wu2 yuan2 	wu2 yuan2	SV	pinyin dictionary hit	2
26765	tie3Ġlu4Ġhe2Ġ	tie3 lu4 he2 	tie3 lu4 he2	WV	complete syllable sequence with plausible known-unit decomposition	3
26766	Ġzu3Ġjian4Ġ	 zu3 jian4 	zu3 jian4	SV	pinyin dictionary hit	2
26767	Ġgai1Ġsheng3Ġfen4Ġwei4Ġfa3Ġguo2Ġdong1Ġbu4Ġ	 gai1 sheng3 fen4 wei4 fa3 guo2 dong1 bu4 	gai1 sheng3 fen4 wei4 fa3 guo2 dong1 bu4	WV	complete syllable sequence with plausible known-unit decomposition	8
26768	Ġgai1Ġsheng3Ġfen4Ġwei4Ġfa3Ġguo2Ġdong1Ġnan2Ġbu4Ġ	 gai1 sheng3 fen4 wei4 fa3 guo2 dong1 nan2 bu4 	gai1 sheng3 fen4 wei4 fa3 guo2 dong1 nan2 bu4	WV	complete syllable sequence with plausible known-unit decomposition	9
26769	zui4Ġhou4Ġyi1Ġchang2Ġ	zui4 hou4 yi1 chang2 	zui4 hou4 yi1 chang2	WV	complete syllable sequence with plausible known-unit decomposition	4
26770	bi3Ġde2Ġluo2Ġfu1	bi3 de2 luo2 fu1	bi3 de2 luo2 fu1	WV	complete syllable sequence with plausible known-unit decomposition	4
26771	Ġgong1Ġgong4Ġjiao1Ġtong1Ġ	 gong1 gong4 jiao1 tong1 	gong1 gong4 jiao1 tong1	SV	pinyin dictionary hit	4
26772	kong3Ġbu4Ġzhu3Ġyi4Ġ	kong3 bu4 zhu3 yi4 	kong3 bu4 zhu3 yi4	SV	pinyin dictionary hit	4
26773	ĠĠĠzeng1Ġzu3	   zeng1 zu3	zeng1 zu3	SV	pinyin dictionary hit	2
26774	Ġwai4Ġji2Ġ	 wai4 ji2 	wai4 ji2	SV	pinyin dictionary hit	2
26775	shou1Ġru4Ġwei4Ġ	shou1 ru4 wei4 	shou1 ru4 wei4	WV	complete syllable sequence with plausible known-unit decomposition	3
26776	Ġxiong2Ġyu2Ġ	 xiong2 yu2 	xiong2 yu2	SV	pinyin dictionary hit	2
26777	kan1Ġsa4Ġsi1Ġzhou1Ġ	kan1 sa4 si1 zhou1 	kan1 sa4 si1 zhou1	SV	pinyin dictionary hit	4
26778	Ġzui4Ġgao1Ġdian3Ġhai3Ġba2Ġgao1Ġdu4Ġ	 zui4 gao1 dian3 hai3 ba2 gao1 du4 	zui4 gao1 dian3 hai3 ba2 gao1 du4	WV	complete syllable sequence with plausible known-unit decomposition	7
26779	RĠĠĠ	R   	R	EX	single Latin inventory letter	0
26780	UP	UP	UP	EX	foreign/cased Latin token excluded from pinyin morphology	0
26781	Ġfang2	 fang2	fang2	SV	pinyin dictionary hit	1
26782	Ġ1924	 1924	1924	EX	pure numeric inventory token	0
26783	Ġ1914	 1914	1914	EX	pure numeric inventory token	0
26784	ĠAnd	 And	And	EX	foreign/cased Latin token excluded from pinyin morphology	0
26785	Ġshao3Ġshu4Ġ	 shao3 shu4 	shao3 shu4	SV	pinyin dictionary hit	2
26786	Ġyi4Ġzai4Ġ	 yi4 zai4 	yi4 zai4	SV	pinyin dictionary hit	2
